timestamp,instrument_id,parameter_type,value,status_code,raw_line,line_number,anomaly_flag,anomaly_score,is_anomaly
2026-05-18 23:22:59,INST-D04,PRESS,4.0,OK,2026-05-18 23:22:59 | INST-D04 | PRESS | 4.0 | OK,2,1,0.18347632310915235,False
2026-05-18 23:52:59,INST-A01,FLOW,0.31,OK,2026-05-18 23:52:59 | INST-A01 | FLOW | 0.31 | OK,62,1,0.14390172809962054,False
2026-05-18 23:53:29,INST-A01,PRESS,4.4,OK,2026-05-18 23:53:29 | INST-A01 | PRESS | 4.4 | OK,63,1,0.16625492430076338,False
2026-05-18 23:53:59,INST-B02,FLOW,0.73,OK,2026-05-18 23:53:59 | INST-B02 | FLOW | 0.73 | OK,64,1,0.1864272468892097,False
2026-05-18 23:54:29,INST-B02,TEMP,84.48,OK,2026-05-18 23:54:29 | INST-B02 | TEMP | 84.48 | OK,65,-1,-0.015394076541442092,True
2026-05-18 23:55:29,INST-D04,PRESS,0.6,CRITICAL,2026-05-18 23:55:29 | INST-D04 | PRESS | 0.6 | CRITICAL,67,1,0.0,False
2026-05-18 23:55:59,INST-A01,PRESS,2.65,OK,2026-05-18 23:55:59 | INST-A01 | PRESS | 2.65 | OK,68,1,0.21048275224682483,False
2026-05-18 23:56:59,INST-A01,FLOW,0.9,OK,2026-05-18 23:56:59 | INST-A01 | FLOW | 0.9 | OK,70,1,0.17413234600307625,False
2026-05-18 23:57:29,INST-A01,TEMP,15.95,OK,2026-05-18 23:57:29 | INST-A01 | TEMP | 15.95 | OK,71,1,0.06027019038560577,False
2026-05-18 23:59:29,INST-A01,FLOW,0.3,OK,2026-05-18 23:59:29 | INST-A01 | FLOW | 0.3 | OK,75,1,0.1457191123593382,False
2026-05-18 23:59:59,INST-B02,FLOW,0.75,OK,2026-05-18 23:59:59 | INST-B02 | FLOW | 0.75 | OK,76,1,0.18819561980381327,False
2026-05-19 00:00:29,INST-C03,FLOW,2.28,OK,2026-05-19 00:00:29 | INST-C03 | FLOW | 2.28 | OK,77,1,0.14376868238115081,False
2026-05-19 00:00:59,INST-D04,FLOW,0.2,CRITICAL,2026-05-19 00:00:59 | INST-D04 | FLOW | 0.2 | CRITICAL,78,-1,-0.04392035533045402,True
2026-05-19 00:01:29,INST-D04,PRESS,3.72,OK,2026-05-19 00:01:29 | INST-D04 | PRESS | 3.72 | OK,79,1,0.1914501336618874,False
2026-05-19 00:01:59,INST-B02,TEMP,77.63,OK,2026-05-19 00:01:59 | INST-B02 | TEMP | 77.63 | OK,80,1,0.06845972482239127,False
2026-05-19 00:02:29,INST-D04,PRESS,3.06,OK,2026-05-19 00:02:29 | INST-D04 | PRESS | 3.06 | OK,81,1,0.19694421214930213,False
2026-05-19 00:02:59,INST-D04,FLOW,0.14,OK,2026-05-19 00:02:59 | INST-D04 | FLOW | 0.14 | OK,82,1,0.10674325527356043,False
2026-05-19 00:03:59,INST-B02,FLOW,1.03,OK,2026-05-19 00:03:59 | INST-B02 | FLOW | 1.03 | OK,84,1,0.17742139089213765,False
2026-05-19 00:04:29,INST-A01,FLOW,0.26,OK,2026-05-19 00:04:29 | INST-A01 | FLOW | 0.26 | OK,85,1,0.1433488906123419,False
2026-05-19 00:04:59,INST-C03,PRESS,3.22,OK,2026-05-19 00:04:59 | INST-C03 | PRESS | 3.22 | OK,86,1,0.18963583798398354,False
2026-05-19 00:05:59,INST-B02,TEMP,28.28,OK,2026-05-19 00:05:59 | INST-B02 | TEMP | 28.28 | OK,88,1,0.1294194014757304,False
2026-05-19 00:06:59,INST-B02,FLOW,2.23,OK,2026-05-19 00:06:59 | INST-B02 | FLOW | 2.23 | OK,90,1,0.15547099629715977,False
2026-05-19 00:07:29,INST-C03,PRESS,3.58,OK,2026-05-19 00:07:29 | INST-C03 | PRESS | 3.58 | OK,91,1,0.18626199593349507,False
2026-05-19 00:07:59,INST-D04,FLOW,1.49,OK,2026-05-19 00:07:59 | INST-D04 | FLOW | 1.49 | OK,92,1,0.18597543468841637,False
2026-05-19 00:08:29,INST-B02,FLOW,0.2,CRITICAL,2026-05-19 00:08:29 | INST-B02 | FLOW | 0.2 | CRITICAL,93,-1,-0.04392035533045402,True
2026-05-19 00:08:59,INST-C03,PRESS,2.59,OK,2026-05-19 00:08:59 | INST-C03 | PRESS | 2.59 | OK,94,1,0.2061294444022424,False
2026-05-19 00:09:59,INST-B02,FLOW,0.23,OK,2026-05-19 00:09:59 | INST-B02 | FLOW | 0.23 | OK,96,1,0.13785720758938202,False
2026-05-19 00:10:29,INST-D04,TEMP,21.15,OK,2026-05-19 00:10:29 | INST-D04 | TEMP | 21.15 | OK,97,1,0.11277193108726147,False
2026-05-19 00:10:59,INST-A01,PRESS,0.6,CRITICAL,2026-05-19 00:10:59 | INST-A01 | PRESS | 0.6 | CRITICAL,98,1,0.0,False
2026-05-19 00:11:29,INST-B02,TEMP,50.72,OK,2026-05-19 00:11:29 | INST-B02 | TEMP | 50.72 | OK,99,1,0.11108121238799284,False
2026-05-19 00:11:59,INST-B02,TEMP,15.1,CRITICAL,2026-05-19 00:11:59 | INST-B02 | TEMP | 15.1 | CRITICAL,100,-1,-0.0293234862980436,True
2026-05-19 00:12:29,INST-C03,FLOW,2.23,OK,2026-05-19 00:12:29 | INST-C03 | FLOW | 2.23 | OK,101,1,0.15547099629715977,False
2026-05-19 00:13:29,INST-B02,TEMP,76.32,OK,2026-05-19 00:13:29 | INST-B02 | TEMP | 76.32 | OK,103,1,0.08300200014711279,False
2026-05-19 00:13:59,INST-C03,PRESS,0.72,OK,2026-05-19 00:13:59 | INST-C03 | PRESS | 0.72 | OK,104,1,0.14574475189429353,False
2026-05-19 00:14:29,INST-B02,FLOW,0.17,OK,2026-05-19 00:14:29 | INST-B02 | FLOW | 0.17 | OK,105,1,0.12217967677507258,False
2026-05-19 00:14:59,INST-C03,FLOW,0.64,OK,2026-05-19 00:14:59 | INST-C03 | FLOW | 0.64 | OK,106,1,0.1882077515258167,False
2026-05-19 00:15:29,INST-B02,PRESS,4.35,OK,2026-05-19 00:15:29 | INST-B02 | PRESS | 4.35 | OK,107,1,0.1743686577920867,False
2026-05-19 00:15:59,INST-A01,FLOW,0.5,OK,2026-05-19 00:15:59 | INST-A01 | FLOW | 0.5 | OK,108,1,0.1625362343221663,False
2026-05-19 00:16:59,INST-C03,PRESS,2.38,OK,2026-05-19 00:16:59 | INST-C03 | PRESS | 2.38 | OK,110,1,0.19396805166173048,False
2026-05-19 00:17:29,INST-C03,PRESS,4.62,OK,2026-05-19 00:17:29 | INST-C03 | PRESS | 4.62 | OK,111,1,0.16680865871607325,False
2026-05-19 00:17:59,INST-A01,TEMP,38.92,OK,2026-05-19 00:17:59 | INST-A01 | TEMP | 38.92 | OK,112,1,0.11427443473154253,False
2026-05-19 00:18:29,INST-B02,PRESS,1.7,OK,2026-05-19 00:18:29 | INST-B02 | PRESS | 1.7 | OK,113,1,0.18074290874895355,False
2026-05-19 00:18:59,INST-B02,FLOW,0.14,OK,2026-05-19 00:18:59 | INST-B02 | FLOW | 0.14 | OK,114,1,0.10674325527356043,False
2026-05-19 00:19:29,INST-A01,TEMP,15.1,CRITICAL,2026-05-19 00:19:29 | INST-A01 | TEMP | 15.1 | CRITICAL,115,-1,-0.0293234862980436,True
2026-05-19 00:20:29,INST-C03,FLOW,1.44,OK,2026-05-19 00:20:29 | INST-C03 | FLOW | 1.44 | OK,117,1,0.1818466239298514,False
2026-05-19 00:20:59,INST-C03,FLOW,0.61,OK,2026-05-19 00:20:59 | INST-C03 | FLOW | 0.61 | OK,118,1,0.1867690861579232,False
2026-05-19 00:21:29,INST-A01,TEMP,84.75,OK,2026-05-19 00:21:29 | INST-A01 | TEMP | 84.75 | OK,119,-1,-0.02082548159106412,True
2026-05-19 00:21:59,INST-B02,FLOW,1.86,OK,2026-05-19 00:21:59 | INST-B02 | FLOW | 1.86 | OK,120,1,0.17781401226663557,False
2026-05-19 00:22:59,INST-A01,PRESS,4.13,OK,2026-05-19 00:22:59 | INST-A01 | PRESS | 4.13 | OK,122,1,0.18189910144751398,False
2026-05-19 00:23:29,INST-D04,PRESS,2.53,OK,2026-05-19 00:23:29 | INST-D04 | PRESS | 2.53 | OK,123,1,0.20818298237939498,False
2026-05-19 00:23:59,INST-C03,PRESS,4.28,OK,2026-05-19 00:23:59 | INST-C03 | PRESS | 4.28 | OK,124,1,0.18204260176292553,False
2026-05-19 00:24:29,INST-A01,FLOW,1.31,OK,2026-05-19 00:24:29 | INST-A01 | FLOW | 1.31 | OK,125,1,0.1819185838542725,False
2026-05-19 00:24:59,INST-D04,PRESS,0.6,CRITICAL,2026-05-19 00:24:59 | INST-D04 | PRESS | 0.6 | CRITICAL,126,1,0.0,False
2026-05-19 00:25:29,INST-D04,PRESS,1.26,OK,2026-05-19 00:25:29 | INST-D04 | PRESS | 1.26 | OK,127,1,0.17715617472178752,False
2026-05-19 00:25:59,INST-A01,FLOW,1.2,OK,2026-05-19 00:25:59 | INST-A01 | FLOW | 1.2 | OK,128,1,0.17334268142937287,False
2026-05-19 00:26:29,INST-B02,TEMP,44.94,OK,2026-05-19 00:26:29 | INST-B02 | TEMP | 44.94 | OK,129,1,0.12596787208897975,False
2026-05-19 00:26:59,INST-C03,PRESS,3.23,OK,2026-05-19 00:26:59 | INST-C03 | PRESS | 3.23 | OK,130,1,0.18959903971388242,False
2026-05-19 00:27:59,INST-B02,TEMP,50.29,OK,2026-05-19 00:27:59 | INST-B02 | TEMP | 50.29 | OK,132,1,0.10991180661337552,False
2026-05-19 00:28:29,INST-C03,FLOW,1.37,OK,2026-05-19 00:28:29 | INST-C03 | FLOW | 1.37 | OK,133,1,0.18333950137438243,False
2026-05-19 00:28:59,INST-D04,FLOW,1.55,OK,2026-05-19 00:28:59 | INST-D04 | FLOW | 1.55 | OK,134,1,0.18252934027897244,False
2026-05-19 00:29:29,INST-B02,PRESS,2.92,OK,2026-05-19 00:29:29 | INST-B02 | PRESS | 2.92 | OK,135,1,0.20211677064367733,False
2026-05-19 00:30:59,INST-C03,FLOW,0.43,OK,2026-05-19 00:30:59 | INST-C03 | FLOW | 0.43 | OK,138,1,0.1595168353008622,False
2026-05-19 00:31:29,INST-A01,TEMP,75.55,OK,2026-05-19 00:31:29 | INST-A01 | TEMP | 75.55 | OK,139,1,0.0807115588499584,False
2026-05-19 00:32:29,INST-C03,PRESS,1.27,OK,2026-05-19 00:32:29 | INST-C03 | PRESS | 1.27 | OK,141,1,0.1762540738734401,False
2026-05-19 00:32:59,INST-B02,FLOW,0.49,OK,2026-05-19 00:32:59 | INST-B02 | FLOW | 0.49 | OK,142,1,0.16244191949929615,False
2026-05-19 00:33:29,INST-C03,PRESS,3.93,OK,2026-05-19 00:33:29 | INST-C03 | PRESS | 3.93 | OK,143,1,0.18108774594155697,False
2026-05-19 00:33:59,INST-D04,PRESS,0.65,OK,2026-05-19 00:33:59 | INST-D04 | PRESS | 0.65 | OK,144,1,0.13965407158817078,False
2026-05-19 00:34:59,INST-D04,PRESS,2.47,OK,2026-05-19 00:34:59 | INST-D04 | PRESS | 2.47 | OK,146,1,0.20184025530201694,False
2026-05-19 00:35:29,INST-A01,FLOW,0.2,CRITICAL,2026-05-19 00:35:29 | INST-A01 | FLOW | 0.2 | CRITICAL,147,-1,-0.04392035533045402,True
2026-05-19 00:35:59,INST-A01,TEMP,69.27,OK,2026-05-19 00:35:59 | INST-A01 | TEMP | 69.27 | OK,148,1,0.09471934172564656,False
2026-05-19 00:36:29,INST-D04,PRESS,3.31,OK,2026-05-19 00:36:29 | INST-D04 | PRESS | 3.31 | OK,149,1,0.18622526644049026,False
2026-05-19 00:36:59,INST-D04,TEMP,74.92,OK,2026-05-19 00:36:59 | INST-D04 | TEMP | 74.92 | OK,150,1,0.07720551512466989,False
2026-05-19 00:39:29,INST-A01,TEMP,20.59,OK,2026-05-19 00:39:29 | INST-A01 | TEMP | 20.59 | OK,155,1,0.11507368415869423,False
2026-05-19 00:40:29,INST-B02,TEMP,65.92,OK,2026-05-19 00:40:29 | INST-B02 | TEMP | 65.92 | OK,157,1,0.10927588653116138,False
2026-05-19 00:40:59,INST-B02,PRESS,0.54,OK,2026-05-19 00:40:59 | INST-B02 | PRESS | 0.54 | OK,158,1,0.1110483640631964,False
2026-05-19 00:41:29,INST-C03,FLOW,0.9,OK,2026-05-19 00:41:29 | INST-C03 | FLOW | 0.9 | OK,159,1,0.17413234600307625,False
2026-05-19 00:42:29,INST-A01,TEMP,68.48,OK,2026-05-19 00:42:29 | INST-A01 | TEMP | 68.48 | OK,161,1,0.09970382538382117,False
2026-05-19 00:43:59,INST-A01,TEMP,15.07,OK,2026-05-19 00:43:59 | INST-A01 | TEMP | 15.07 | OK,164,1,0.04725445156062602,False
2026-05-19 00:44:29,INST-A01,TEMP,83.28,OK,2026-05-19 00:44:29 | INST-A01 | TEMP | 83.28 | OK,165,1,0.0048839458256001445,False
2026-05-19 00:44:59,INST-C03,FLOW,1.99,OK,2026-05-19 00:44:59 | INST-C03 | FLOW | 1.99 | OK,166,1,0.16966137903291606,False
2026-05-19 00:45:29,INST-A01,PRESS,2.38,OK,2026-05-19 00:45:29 | INST-A01 | PRESS | 2.38 | OK,167,1,0.19396805166173048,False
2026-05-19 00:45:59,INST-D04,PRESS,1.32,OK,2026-05-19 00:45:59 | INST-D04 | PRESS | 1.32 | OK,168,1,0.1760104518314763,False
2026-05-19 00:46:29,INST-A01,FLOW,1.98,OK,2026-05-19 00:46:29 | INST-A01 | FLOW | 1.98 | OK,169,1,0.16947784594403464,False
2026-05-19 00:46:59,INST-A01,FLOW,0.49,OK,2026-05-19 00:46:59 | INST-A01 | FLOW | 0.49 | OK,170,1,0.16244191949929615,False
2026-05-19 00:47:29,INST-C03,TEMP,76.8,OK,2026-05-19 00:47:29 | INST-C03 | TEMP | 76.8 | OK,171,1,0.07658916081783629,False
2026-05-19 00:47:59,INST-B02,PRESS,0.55,OK,2026-05-19 00:47:59 | INST-B02 | PRESS | 0.55 | OK,172,1,0.11112317879588551,False
2026-05-19 00:48:29,INST-B02,TEMP,26.84,OK,2026-05-19 00:48:29 | INST-B02 | TEMP | 26.84 | OK,173,1,0.11682216360764797,False
2026-05-19 00:48:59,INST-D04,TEMP,59.98,OK,2026-05-19 00:48:59 | INST-D04 | TEMP | 59.98 | OK,174,1,0.12004647128809032,False
2026-05-19 00:49:29,INST-C03,TEMP,27.88,OK,2026-05-19 00:49:29 | INST-C03 | TEMP | 27.88 | OK,175,1,0.12747690133283462,False
2026-05-19 00:49:59,INST-D04,PRESS,4.96,OK,2026-05-19 00:49:59 | INST-D04 | PRESS | 4.96 | OK,176,1,0.11278658040524348,False
2026-05-19 00:51:29,INST-D04,TEMP,57.0,OK,2026-05-19 00:51:29 | INST-D04 | TEMP | 57.0 | OK,179,1,0.11478882975946847,False
2026-05-19 00:51:59,INST-C03,PRESS,3.26,OK,2026-05-19 00:51:59 | INST-C03 | PRESS | 3.26 | OK,180,1,0.1902351995406984,False
2026-05-19 00:52:59,INST-B02,FLOW,1.62,OK,2026-05-19 00:52:59 | INST-B02 | FLOW | 1.62 | OK,182,1,0.18137495550596522,False
2026-05-19 00:53:29,INST-D04,FLOW,0.76,OK,2026-05-19 00:53:29 | INST-D04 | FLOW | 0.76 | OK,183,1,0.1880185221854338,False
2026-05-19 00:53:59,INST-B02,PRESS,2.67,OK,2026-05-19 00:53:59 | INST-B02 | PRESS | 2.67 | OK,184,1,0.20908343537178586,False
2026-05-19 00:54:29,INST-B02,TEMP,44.55,OK,2026-05-19 00:54:29 | INST-B02 | TEMP | 44.55 | OK,185,1,0.12497321305827824,False
2026-05-19 00:54:59,INST-B02,TEMP,15.1,CRITICAL,2026-05-19 00:54:59 | INST-B02 | TEMP | 15.1 | CRITICAL,186,-1,-0.0293234862980436,True
2026-05-19 00:55:29,INST-B02,FLOW,1.43,OK,2026-05-19 00:55:29 | INST-B02 | FLOW | 1.43 | OK,187,1,0.1846830243082142,False
2026-05-19 00:55:59,INST-B02,PRESS,3.45,OK,2026-05-19 00:55:59 | INST-B02 | PRESS | 3.45 | OK,188,1,0.1899614416339105,False
2026-05-19 00:56:29,INST-B02,FLOW,2.49,OK,2026-05-19 00:56:29 | INST-B02 | FLOW | 2.49 | OK,189,1,0.0869561472441468,False
2026-05-19 00:57:29,INST-A01,TEMP,35.96,OK,2026-05-19 00:57:29 | INST-A01 | TEMP | 35.96 | OK,191,1,0.12717614887723583,False
2026-05-19 00:58:29,INST-C03,PRESS,4.89,OK,2026-05-19 00:58:29 | INST-C03 | PRESS | 4.89 | OK,193,1,0.12779631915715606,False
2026-05-19 00:58:59,INST-C03,FLOW,0.86,OK,2026-05-19 00:58:59 | INST-C03 | FLOW | 0.86 | OK,194,1,0.17994177015929158,False
2026-05-19 01:00:29,INST-B02,PRESS,4.3,OK,2026-05-19 01:00:29 | INST-B02 | PRESS | 4.3 | OK,197,1,0.18334543598515946,False
2026-05-19 01:00:59,INST-B02,PRESS,3.89,OK,2026-05-19 01:00:59 | INST-B02 | PRESS | 3.89 | OK,198,1,0.18041718939877505,False
2026-05-19 01:01:29,INST-A01,TEMP,55.25,OK,2026-05-19 01:01:29 | INST-A01 | TEMP | 55.25 | OK,199,1,0.11871721038262628,False
2026-05-19 01:01:59,INST-D04,TEMP,38.78,OK,2026-05-19 01:01:59 | INST-D04 | TEMP | 38.78 | OK,200,1,0.1209402063087569,False
2026-05-19 01:02:59,INST-D04,FLOW,1.75,OK,2026-05-19 01:02:59 | INST-D04 | FLOW | 1.75 | OK,202,1,0.19367711758422312,False
2026-05-19 01:03:29,INST-C03,TEMP,15.1,CRITICAL,2026-05-19 01:03:29 | INST-C03 | TEMP | 15.1 | CRITICAL,203,-1,-0.0293234862980436,True
2026-05-19 01:03:59,INST-C03,PRESS,2.77,OK,2026-05-19 01:03:59 | INST-C03 | PRESS | 2.77 | OK,204,1,0.212393351151009,False
2026-05-19 01:04:29,INST-D04,TEMP,60.73,OK,2026-05-19 01:04:29 | INST-D04 | TEMP | 60.73 | OK,205,1,0.12178581148420287,False
2026-05-19 01:05:29,INST-A01,FLOW,2.31,OK,2026-05-19 01:05:29 | INST-A01 | FLOW | 2.31 | OK,207,1,0.13204452165788494,False
2026-05-19 01:05:59,INST-A01,PRESS,0.6,CRITICAL,2026-05-19 01:05:59 | INST-A01 | PRESS | 0.6 | CRITICAL,208,1,0.0,False
2026-05-19 01:06:29,INST-A01,FLOW,0.1,OK,2026-05-19 01:06:29 | INST-A01 | FLOW | 0.1 | OK,209,1,0.09073127172983331,False
2026-05-19 01:07:29,INST-B02,FLOW,2.15,OK,2026-05-19 01:07:29 | INST-B02 | FLOW | 2.15 | OK,211,1,0.15532049858130548,False
2026-05-19 01:07:59,INST-C03,PRESS,1.3,OK,2026-05-19 01:07:59 | INST-C03 | PRESS | 1.3 | OK,212,1,0.17683870926244322,False
2026-05-19 01:08:29,INST-B02,FLOW,0.96,OK,2026-05-19 01:08:29 | INST-B02 | FLOW | 0.96 | OK,213,1,0.1724586372597221,False
2026-05-19 01:08:59,INST-A01,TEMP,79.51,OK,2026-05-19 01:08:59 | INST-A01 | TEMP | 79.51 | OK,214,1,0.0462181444822104,False
2026-05-19 01:09:29,INST-D04,FLOW,2.19,OK,2026-05-19 01:09:29 | INST-D04 | FLOW | 2.19 | OK,215,1,0.15999787291832324,False
2026-05-19 01:09:59,INST-B02,TEMP,62.78,OK,2026-05-19 01:09:59 | INST-B02 | TEMP | 62.78 | OK,216,1,0.12152347734352953,False
2026-05-19 01:10:29,INST-C03,TEMP,73.86,OK,2026-05-19 01:10:29 | INST-C03 | TEMP | 73.86 | OK,217,1,0.07266140474605809,False
